repository_path,source_class,source_relative_path,source_sha256,transformation
src/phase2_full/55b_independent_phase1_immutability_audit_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/55b_independent_phase1_immutability_audit_unit_tests.py,36afb4e539b8b5904633a66a30be960881e9142aefb445dd07a9c656127d86ae,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/56_finalize_analytical_release_status.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/56_finalize_analytical_release_status.py,3a11b10a246723b1bce228e0a9bf84cfa5e629c74f9f2a3228ce527d4c1c0ced,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/56b_finalize_analytical_release_status_unit_tests.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/56b_finalize_analytical_release_status_unit_tests.py,f95907d66c4b52e5a53b82d28c20a71c4f713cc8ef53028adbe7ff2d43d33d41,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/HANDOFF_LIVE_LEGACY_RUNNER.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/HANDOFF_LIVE_LEGACY_RUNNER.ps1,9ea07b359cdb501aa0bc928b0c441e58e3c2c3e610f9e01316fe191fa3dc5987,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RESUME_AFTER_COHORT_BUILD.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RESUME_AFTER_COHORT_BUILD.ps1,e3b843c65c0417218b97536082c1838520d50ea77ba51c9b1e20c3613028da1b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_COHORT_DEFINITION_SENSITIVITIES.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_COHORT_DEFINITION_SENSITIVITIES.ps1,383f514f5e7a930e9334ab6d0d89fdd4596f0a67e76f063e35ecce532e1e3b83,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_COMMON_PRIMARY_SAFE.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_COMMON_PRIMARY_SAFE.ps1,ab547a4e550d9761881c84e5f3ca3e5bd3e5c792a85a33360ea55f2460681f69,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_DIRECTIONAL_DYADS_SAFE.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_DIRECTIONAL_DYADS_SAFE.ps1,5a396d32817aeae3c8e69bdd6a253af151f0bf4b40b755e7a28e5b6115e89d75,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_FINAL_ANALYTICAL_RELEASE_SAFE.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_FINAL_ANALYTICAL_RELEASE_SAFE.ps1,fba848b5b381a00282f2ea25bcca45c0ae3456d5ba2ca85895dc88b8a8c065ae,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_HISTORICAL_PROVIDER_V2.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_HISTORICAL_PROVIDER_V2.ps1,4c1803ed967fe024627c1fba11b85191d389e2e731b7cacbdfa114a69dac1657,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_OUTCOME_SPECIFIC_PRIMARY.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_OUTCOME_SPECIFIC_PRIMARY.ps1,769901d9a7c54d72bb9c97826ece398e1817416cb9c1c8656a9f39bb6cd2582c,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_PAYER_HETEROGENEITY.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_PAYER_HETEROGENEITY.ps1,1b502e5eed5847f7b3ba1d560a5b35c546c40e9ec95a4e896ea5de41b319081b,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_PHASE2.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_PHASE2.ps1,a27365ec4123021494fba88b1485293f7b362cb95160f4503babe29f69c32cd3,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_PHASE2_BACKGROUND_WATCHDOG.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_PHASE2_BACKGROUND_WATCHDOG.ps1,a9f90b067bc42f9297b39f2890aad520589831d92fba37668ef8d806034c1a41,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_PHASE2_REMAINING_SAFE.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_PHASE2_REMAINING_SAFE.ps1,0ab4cc471f44d324e28f7cde9d5b30b1b443e84c362ee93d65abd64a9074869e,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/RUN_POST_CANONICAL_ANALYSIS_SAFE.ps1,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/RUN_POST_CANONICAL_ANALYSIS_SAFE.ps1,15d0fb1af175be9d0b195175cc08b4ad0d8fd7458a26db33dcefce1881c0de7c,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/historical_hdfe_isolated_worker.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/historical_hdfe_isolated_worker.py,44c868f02e5af8e54bf4a075a0b4558606a63d248814cba1c1a90143c4698e82,sanitization header added; workstation-only runtime paths parameterized where present
src/phase2_full/run_historical_sensitivity_isolated.py,phase2_production_source,outputs/florida_ed_concordance_analysis_20260726/scripts/run_historical_sensitivity_isolated.py,42d042f5ed7f4bcc23bfc9aca7056b72a4863746cd25e6c3b0a63146c7f714f5,sanitization header added; workstation-only runtime paths parameterized where present
synthetic_demo/README.md,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/synthetic_demo/README.md,2ec043d679689c0801f9f38c0e57bd43c5c624361d897d17a4553616e7ef4167,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
synthetic_demo/__init__.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/synthetic_demo/__init__.py,8c1bae38e4f22e5da4650c86977dff30323200d22b1d944472630b4049dd6f30,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
synthetic_demo/expected_outputs/category_summary.csv,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/synthetic_demo/expected_outputs/category_summary.csv,cb77fc848b0d32f98ea559ae6f7354976b44c0da451a2678ab29569afdc5db7a,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
synthetic_demo/expected_outputs/qa_summary.json,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/synthetic_demo/expected_outputs/qa_summary.json,9c0ef416b9fa6c77c580b286fe482eedb015ac85bb2ad91254a30cbe9153c80d,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
synthetic_demo/expected_outputs/schema_reconciliation.csv,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/synthetic_demo/expected_outputs/schema_reconciliation.csv,60d699e7da0b36727ad9af78007540464e6ac703b888810df8b72d64dbc95aac,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
synthetic_demo/generate_synthetic_data.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/synthetic_demo/generate_synthetic_data.py,c7dc2df342f6cff466d0eba48e81f77e5d1edaef8f89b316f90ed62e5d76b1d5,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
synthetic_demo/run_demo_pipeline.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/synthetic_demo/run_demo_pipeline.py,929a04234a508d415f23006044a3de255b8f57caec69c8e8e6022470c21f265f,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
tests/test_documented_claims.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/tests/test_documented_claims.py,390b784b71bd3dfea862741786602adcfdc16d6991e01f801bda78c9582384d3,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
tests/test_public_repository_safety.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/tests/test_public_repository_safety.py,6f78be91c2a1256500a96fc067a508e5d09f5743e520f7e97900a1e018052b58,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
tests/test_synthetic_pipeline.py,existing_sanitized_portfolio_worktree,Florida_ED_Public_Portfolio/tests/test_synthetic_pipeline.py,926686938d098884456b92238ec2e002f578c2aab108aa5b932cb807bc7be6c2,copied from the prior sanitized portfolio working tree during isolated staging; no restricted data or unpublished estimates copied
